gu,D_name,pm10,pm25,color,lat,lon
영등포구,관측망4,57,33,"rgb(116,217,0)",37.49842222,126.888375
영등포구,관악구,58,34,"rgb(116,217,0)",37.4874,126.9271
영등포구,서울249,108,62,"rgb(255,189,0)",37.479437,126.902765
영등포구,애완용품점 앞,68,36,"rgb(116,217,0)",37.547015,126.944465
영등포구,서울추가230,120,87,"rgb(255,90,0)",37.49838333,126.9434833
영등포구,대아빌딩 앞,71,41,"rgb(116,217,0)",37.519252,126.843766
영등포구,서울331,104,66,"rgb(255,189,0)",37.544935,126.862451
영등포구,공중전화,58,34,"rgb(116,217,0)",37.524263,126.869248
영등포구,서울1083_C2,95,55,"rgb(255,189,0)",37.49335,126.883734
영등포구,공중전화,58,34,"rgb(116,217,0)",37.524263,126.869248
영등포구,서울202,83,48,"rgb(255,189,0)",37.504072,126.89107
영등포구,공중전화,58,34,"rgb(116,217,0)",37.524263,126.869248
영등포구,서울202,83,48,"rgb(255,189,0)",37.504072,126.89107
영등포구,공중전화,58,34,"rgb(116,217,0)",37.524263,126.869248
영등포구,서울202,83,48,"rgb(255,189,0)",37.504072,126.89107
영등포구,공중전화,58,34,"rgb(116,217,0)",37.524263,126.869248
영등포구,서울202,83,48,"rgb(255,189,0)",37.504072,126.89107
영등포구,서울_C2예비10,69,50,"rgb(116,217,0)",37.505708,126.911838
영등포구,서울25,108,62,"rgb(255,189,0)",37.48211,126.914928
영등포구,족발천하집 앞,77,41,"rgb(116,217,0)",37.557484,126.908684
영등포구,서울314,102,55,"rgb(255,189,0)",37.55303333,126.9238611
영등포구,서울316,59,43,"rgb(116,217,0)",37.49756944,126.9150139
영등포구,서울21,98,56,"rgb(255,189,0)",37.481923,126.930039
영등포구,서울1017_C2,63,45,"rgb(116,217,0)",37.526963,126.932291
영등포구,서울44,226,164,"rgb(255,0,0)",37.491234,126.926979
영등포구,서울추가201,197,143,"rgb(255,90,0)",37.510773,126.910023
영등포구,서울추가195,43,31,"rgb(116,217,0)",37.514075,126.9004806
영등포구,서울50,104,66,"rgb(255,189,0)",37.54895,126.868219
영등포구,V10O1611695,91,66,"rgb(255,189,0)",37.484899,126.900816
영등포구,서울1033_C2,93,67,"rgb(255,189,0)",37.516802,126.890067
영등포구,유해63,102,55,"rgb(255,189,0)",37.545871,126.909574
영등포구,서울추가194,91,66,"rgb(255,189,0)",37.521351,126.911935
영등포구,영등포로,45,26,"rgb(116,217,0)",37.5193,126.9046
영등포구,서울325,77,56,"rgb(116,217,0)",37.506661,126.89263
영등포구,대아빌딩 앞,71,41,"rgb(116,217,0)",37.519252,126.843766
영등포구,서울331,104,66,"rgb(255,189,0)",37.544935,126.862451
영등포구,오목교역1번출구옆,39,23,"rgb(116,217,0)",37.524919,126.87393
영등포구,서울325,77,56,"rgb(116,217,0)",37.506661,126.89263
영등포구,오목교역1번출구옆,39,23,"rgb(116,217,0)",37.524919,126.87393
영등포구,서울325,77,56,"rgb(116,217,0)",37.506661,126.89263
영등포구,오목교역1번출구옆,39,23,"rgb(116,217,0)",37.524919,126.87393
영등포구,서울325,77,56,"rgb(116,217,0)",37.506661,126.89263
영등포구,오목교역1번출구옆,39,23,"rgb(116,217,0)",37.524919,126.87393
영등포구,서울325,77,56,"rgb(116,217,0)",37.506661,126.89263
영등포구,오목교역1번출구옆,39,23,"rgb(116,217,0)",37.524919,126.87393
영등포구,서울325,77,56,"rgb(116,217,0)",37.506661,126.89263
영등포구,오목교역1번출구옆,39,23,"rgb(116,217,0)",37.524919,126.87393
영등포구,서울325,77,56,"rgb(116,217,0)",37.506661,126.89263
영등포구,서울316,59,43,"rgb(116,217,0)",37.49756944,126.9150139
영등포구,서울추가202,129,74,"rgb(255,90,0)",37.481844,126.883072
영등포구,수목6-1B,44,31,"rgb(116,217,0)",37.449429,126.911091
영등포구,서울44,226,164,"rgb(255,0,0)",37.491234,126.926979
영등포구,공중전화,40,28,"rgb(116,217,0)",37.467038,126.898034
영등포구,서울249,108,62,"rgb(255,189,0)",37.479437,126.902765
영등포구,광명6동주민센터,81,55,"rgb(255,189,0)",37.471655,126.848953
영등포구,서울1033_C2,93,67,"rgb(255,189,0)",37.516802,126.890067
영등포구,광명사거리역인근,83,57,"rgb(255,189,0)",37.478891,126.853947
동작구,서울59,60,43,"rgb(116,217,0)",37.518225,126.9053528
동작구,서울5,108,62,"rgb(255,189,0)",37.482028,126.943532
동작구,서울286,100,54,"rgb(255,189,0)",37.546889,126.960973
동작구,서울295,79,57,"rgb(116,217,0)",37.520131,126.937737
동작구,서울218,154,112,"rgb(255,90,0)",37.521739,126.92489
동작구,서울추가38,108,62,"rgb(255,189,0)",37.471267,126.934053
동작구,서울27,91,66,"rgb(255,189,0)",37.525841,126.904918
동작구,농협은행앞,90,48,"rgb(255,189,0)",37.54109,126.945371
동작구,서울1036_C2,57,41,"rgb(116,217,0)",37.51099722,126.9433389
동작구,서울_C2예비8,91,66,"rgb(255,189,0)",37.5002,126.910568
동작구,서울추가102,53,38,"rgb(116,217,0)",37.5211,126.8961
동작구,서울추가215,91,66,"rgb(255,189,0)",37.50305,126.903633
동작구,영등포구,49,36,"rgb(116,217,0)",37.525,126.8974
동작구,서울265,29,14,"rgb(0,201,250)",37.482123,127.002079
동작구,방배동_서해그랑블_신축현장,49,24,"rgb(116,217,0)",37.48595556,126.9979639
동작구,서울추가189,68,55,"rgb(116,217,0)",37.534046,126.989198
동작구,명수대현대아파트102동앞,91,66,"rgb(255,189,0)",37.507399,126.962151
동작구,서초동1601-10_오피스텔_신축공37.4859,45,22,"rgb(116,217,0)",37.48608722,127.0144728
동작구,원촌초등학교,61,31,"rgb(116,217,0)",37.4721,127.0322
동작구,서울1022_C2,40,20,"rgb(116,217,0)",37.479723,127.010758
동작구,서울345,108,55,"rgb(255,189,0)",37.503954,126.997105
동작구,서초_주상복합_증축공사_,80,40,"rgb(255,189,0)",37.48738,127.011618
동작구,서울266,41,20,"rgb(116,217,0)",37.48729167,127.0103444
동작구,서울156,119,69,"rgb(255,189,0)",37.48614,126.938917
동작구,서울_C2예비5,48,35,"rgb(116,217,0)",37.49452,126.899779
동작구,서울44,226,164,"rgb(255,0,0)",37.491234,126.926979
동작구,서울27,91,66,"rgb(255,189,0)",37.525841,126.904918
동작구,해피투게더하우스,96,55,"rgb(255,189,0)",37.4627,126.9008
동작구,서울1017_C2,63,45,"rgb(116,217,0)",37.526963,126.932291
동작구,V10O1611695,91,66,"rgb(255,189,0)",37.484899,126.900816
관악구,관측망4,57,33,"rgb(116,217,0)",37.49842222,126.888375
관악구,서초동1485-6근린생활시설신축37.4832,74,37,"rgb(116,217,0)",37.483045,127.010336
관악구,서울295,79,57,"rgb(116,217,0)",37.520131,126.937737
관악구,서울명소19,76,55,"rgb(116,217,0)",37.502471,126.974188
관악구,서초동1515-4,72,36,"rgb(116,217,0)",37.48522222,127.0056944
관악구,동작구,49,36,"rgb(116,217,0)",37.4809,126.9715
관악구,서울추가240,59,34,"rgb(116,217,0)",37.46595,126.9889639
관악구,서울1040_C2,107,54,"rgb(255,189,0)",37.50515278,126.9874611
관악구,서울346,108,55,"rgb(255,189,0)",37.487379,126.993173
관악구,서울5,108,62,"rgb(255,189,0)",37.482028,126.943532
관악구,서울254,91,66,"rgb(255,189,0)",37.499947,126.930479
관악구,서초동1656-1_복합건물,36,18,"rgb(116,217,0)",37.492076,127.014252
관악구,CJ호텔신축현장,67,34,"rgb(116,217,0)",37.485908,127.032777
관악구,원촌초등학교,61,31,"rgb(116,217,0)",37.4721,127.0322
관악구,서울254,91,66,"rgb(255,189,0)",37.499947,126.930479
관악구,공중전화,40,28,"rgb(116,217,0)",37.467038,126.898034
관악구,서울1036_C2,57,41,"rgb(116,217,0)",37.51099722,126.9433389
관악구,수목6-1A-추가,23,13,"rgb(0,201,250)",37.451651,126.919777
관악구,서울명소17,81,59,"rgb(255,189,0)",37.461336,126.950741
관악구,서울325,77,56,"rgb(116,217,0)",37.506661,126.89263
관악구,하안3동주민센터,44,33,"rgb(116,217,0)",37.45866,126.881653
관악구,서울307,91,66,"rgb(255,189,0)",37.5135,126.925822
관악구,해피투게더하우스,96,55,"rgb(255,189,0)",37.4627,126.9008
관악구,서울163,108,62,"rgb(255,189,0)",37.477135,126.961961
관악구,오준빌딩5츨옥상,57,40,"rgb(116,217,0)",37.47891944,126.8888889
관악구,서울1036_C2,57,41,"rgb(116,217,0)",37.51099722,126.9433389
관악구,소하동,53,36,"rgb(116,217,0)",37.445505,126.88802
관악구,서울246,73,51,"rgb(116,217,0)",37.454344,126.899707
관악구,서울_C2예비4,223,162,"rgb(255,0,0)",37.500537,126.898098
관악구,하안4동주민센터,61,46,"rgb(116,217,0)",37.465727,126.8777
관악구,서울추가230,120,87,"rgb(255,90,0)",37.49838333,126.9434833
관악구,철산동,49,33,"rgb(116,217,0)",37.476273,126.869854
관악구,서울9,108,62,"rgb(255,189,0)",37.481888,126.952839
관악구,철산동,63,49,"rgb(116,217,0)",37.4763,126.8698
서초구,서울288,200,144,"rgb(255,0,0)",37.517267,127.019448
서초구,도산대로,63,34,"rgb(116,217,0)",37.516,127.0203
서초구,서울추가61,77,55,"rgb(116,217,0)",37.5098,127.0417
서초구,SH공사02,39,28,"rgb(116,217,0)",37.5003,127.0264
서초구,서울210,163,117,"rgb(255,90,0)",37.501828,127.041058
서초구,서초동,40,23,"rgb(116,217,0)",37.499856,127.024222
서초구,서울287,49,35,"rgb(116,217,0)",37.519327,127.028407
서초구,강변북로,51,34,"rgb(116,217,0)",37.5387,127.042
서초구,서울6,75,38,"rgb(116,217,0)",37.485139,127.034193
서초구,서초우성1차재건축,99,50,"rgb(255,189,0)",37.48798333,127.0274611
서초구,서울179,68,49,"rgb(116,217,0)",37.503393,126.947305
서초구,서초동1515-4,72,36,"rgb(116,217,0)",37.48522222,127.0056944
서초구,매헌초등학교,60,30,"rgb(116,217,0)",37.4729,127.0301
서초구,서울추가230,120,87,"rgb(255,90,0)",37.49838333,126.9434833
서초구,도곡중학교 건물 옆,60,43,"rgb(116,217,0)",37.492282,127.044443
서초구,서울추가105,98,49,"rgb(255,189,0)",37.46940556,127.0396972
서초구,서초동1601-10_오피스텔_신축공37.4859,45,22,"rgb(116,217,0)",37.48608722,127.0144728
서초구,신동초등학교,49,24,"rgb(116,217,0)",37.4746,127.0296
서초구,도로23B,231,187,"rgb(255,0,0)",37.539601,126.989386
서초구,반포2동주민센터,61,31,"rgb(116,217,0)",37.504546,126.9945
서초구,서초동1601-10_오피스텔_신축공37.4859,45,22,"rgb(116,217,0)",37.48608722,127.0144728
서초구,서울추가79,65,46,"rgb(116,217,0)",37.51047778,127.0628444
서초구,서초동1515-4,72,36,"rgb(116,217,0)",37.48522222,127.0056944
서초구,도로24A,47,23,"rgb(116,217,0)",37.498076,127.026951
서초구,서초동1601-10_오피스텔_신축공37.4859,45,22,"rgb(116,217,0)",37.48608722,127.0144728
서초구,서울285,115,82,"rgb(255,189,0)",37.521632,127.033409
서초구,방배동_서해그랑블_신축현장,49,24,"rgb(116,217,0)",37.48595556,126.9979639
서초구,서울173,79,56,"rgb(116,217,0)",37.523752,127.045063
서초구,방배동_서해그랑블_신축현장,49,24,"rgb(116,217,0)",37.48595556,126.9979639
서초구,서울134,196,141,"rgb(255,90,0)",37.528164,127.030625
서초구,서초동1515-4,72,36,"rgb(116,217,0)",37.48522222,127.0056944
서초구,서울285,115,82,"rgb(255,189,0)",37.521632,127.033409
서초구,방배동_서해그랑블_신축현장,49,24,"rgb(116,217,0)",37.48595556,126.9979639
서초구,SH공사02,39,28,"rgb(116,217,0)",37.5003,127.0264
서초구,서울293,155,111,"rgb(255,90,0)",37.513712,127.03031
서초구,강남대로,56,38,"rgb(116,217,0)",37.4818,127.0357
서초구,과천경마장,64,37,"rgb(116,217,0)",37.446253,127.011651
서초구,서울1073_C2,68,34,"rgb(116,217,0)",37.487012,127.026784
서초구,서울107,87,62,"rgb(255,189,0)",37.492692,127.030537
서초구,서울327,168,120,"rgb(255,90,0)",37.500844,127.051416
강남구,서초_주상복합_증축공사_,80,40,"rgb(255,189,0)",37.48738,127.011618
강남구,서울120,217,156,"rgb(255,0,0)",37.528693,127.036776
강남구,도곡중학교 건물 옆,60,43,"rgb(116,217,0)",37.492282,127.044443
강남구,서울1040_C2,107,54,"rgb(255,189,0)",37.50515278,126.9874611
강남구,일반건물 서울 떡집 잎,51,36,"rgb(116,217,0)",37.487069,127.039357
강남구,서울287,49,35,"rgb(116,217,0)",37.519327,127.028407
강남구,강변북로,51,34,"rgb(116,217,0)",37.5387,127.042
강남구,서울99,44,31,"rgb(116,217,0)",37.512892,127.056481
강남구,실외기1,46,33,"rgb(116,217,0)",37.5115,127.0432
강남구,서울90,135,97,"rgb(255,90,0)",37.506621,127.054686
강남구,양재초등학교,55,28,"rgb(116,217,0)",37.5035,127.0565
강남구,서초동1656-1_복합건물,36,18,"rgb(116,217,0)",37.492076,127.014252
강남구,서울추가204,51,27,"rgb(116,217,0)",37.531002,127.086763
강남구,장안평역2번출구앞,87,49,"rgb(255,189,0)",37.5616,127.0650
강남구,서울173,79,56,"rgb(116,217,0)",37.523752,127.045063
강남구,서울수목7B,34,24,"rgb(116,217,0)",37.491375,127.079369
강남구,서울88,108,55,"rgb(255,189,0)",37.494256,127.01391
강남구,롯데월드 옆,28,16,"rgb(0,201,250)",37.511731,127.093178
강남구,서울88,108,55,"rgb(255,189,0)",37.494256,127.01391
강남구,상가 건너편 ,62,36,"rgb(116,217,0)",37.518896,127.105049
강남구,서울1046_C2,87,62,"rgb(255,189,0)",37.491259,127.037639
강남구,선일빌딩5층옥탑,33,17,"rgb(116,217,0)",37.54152667,127.0668467
강남구,서울1046_C2,87,62,"rgb(255,189,0)",37.491259,127.037639
강남구,도곡중학교 건물 옆,60,43,"rgb(116,217,0)",37.492282,127.044443
강남구,서울288,200,144,"rgb(255,0,0)",37.517267,127.019448
강남구,도곡중학교 건물 옆,60,43,"rgb(116,217,0)",37.492282,127.044443
강남구,서울추가105,98,49,"rgb(255,189,0)",37.46940556,127.0396972
강남구,서울56,98,49,"rgb(255,189,0)",37.478883,126.982028
강남구,반포2동주민센터,21,10,"rgb(0,201,250)",37.504546,126.9945
강남구,잠원동_페이토프라자_신축공37.5123,45,32,"rgb(116,217,0)",37.51218056,127.0203194
강남구,서울266,41,20,"rgb(116,217,0)",37.48729167,127.0103444
강남구,서초동1601-10_오피스텔_신축공37.4859,45,22,"rgb(116,217,0)",37.48608722,127.0144728
강남구,반포2동주민센터,21,10,"rgb(0,201,250)",37.504546,126.9945
강남구,서울326,178,128,"rgb(255,90,0)",37.498403,127.060052
강남구,방배초등학교,59,30,"rgb(116,217,0)",37.4550,127.0227
강남구,서울추가61,77,55,"rgb(116,217,0)",37.5098,127.0417
강남구,문정1동 주민센터 앞,57,33,"rgb(116,217,0)",37.490206,127.124145
강남구,신동초등학교,49,24,"rgb(116,217,0)",37.4746,127.0296
강남구,유해67,63,45,"rgb(116,217,0)",37.49415,127.0817722
강남구,도곡중학교 건물 옆,60,43,"rgb(116,217,0)",37.492282,127.044443
강남구,서울추가105,98,49,"rgb(255,189,0)",37.46940556,127.0396972
강남구,서울추가133,96,56,"rgb(255,189,0)",37.506545,127.079578
강남구,일반건물 서울 떡집 잎,51,36,"rgb(116,217,0)",37.487069,127.039357
강남구,서래초등학교,59,30,"rgb(116,217,0)",37.4701,127.0341
강남구,서울1046_C2,87,62,"rgb(255,189,0)",37.491259,127.037639
강남구,서울추가133,96,56,"rgb(255,189,0)",37.506545,127.079578
강남구,일원1동 주민센터 옆,47,33,"rgb(116,217,0)",37.491567,127.087835
강남구,모란역,59,45,"rgb(116,217,0)",37.4332,127.1291
강남구,CJ호텔신축현장,67,34,"rgb(116,217,0)",37.485908,127.032777
강남구,문정1동 주민센터 앞,57,33,"rgb(116,217,0)",37.490206,127.124145
강남구,대치 지구대  옆,97,69,"rgb(255,189,0)",37.492006,127.057114
송파구,신동아아파트내 103동옆,64,46,"rgb(116,217,0)",37.529772,127.142185
송파구,송파구,52,31,"rgb(116,217,0)",37.5218,127.1165
송파구,서울279,96,56,"rgb(255,189,0)",37.5132,127.1102
송파구,서울1007C2,78,46,"rgb(116,217,0)",37.51864444,127.1129944
송파구,못된 강아지 앞,85,50,"rgb(255,189,0)",37.5068,127.1054
송파구,성광교회 앞,63,37,"rgb(116,217,0)",37.529534,127.11885
송파구,서울추가59,85,62,"rgb(255,189,0)",37.545677,127.133708
송파구,길동자치회관앞,59,43,"rgb(116,217,0)",37.534456,127.142895
송파구,암사역사거리기업은행건너편,32,23,"rgb(116,217,0)",37.549845,127.127795
송파구,50-14번지앞,74,43,"rgb(116,217,0)",37.479821,127.126748
송파구,5층옥상,51,37,"rgb(116,217,0)",37.53396111,127.1377
송파구,고창빌딩4층옥탑,50,29,"rgb(116,217,0)",37.49998889,127.1397306
송파구,고창빌딩4층옥탑,50,29,"rgb(116,217,0)",37.49998889,127.1397306
송파구,서울1001C2,45,23,"rgb(116,217,0)",37.542946,127.10197
송파구,서울90,135,97,"rgb(255,90,0)",37.506621,127.054686
송파구,2층옥상,72,42,"rgb(116,217,0)",37.53592222,127.122055
송파구,서울326,178,128,"rgb(255,90,0)",37.498403,127.060052
송파구,서울279,96,56,"rgb(255,189,0)",37.5132,127.1102
송파구,문정동,68,40,"rgb(116,217,0)",37.487053,127.113064
송파구,서울수목7B,34,24,"rgb(116,217,0)",37.491375,127.079369
송파구,서울326,178,128,"rgb(255,90,0)",37.498403,127.060052
송파구,송파남 우리은행,85,50,"rgb(255,189,0)",37.503279,127.112921
송파구,서울326,178,128,"rgb(255,90,0)",37.498403,127.060052
송파구,KT우체국앞,66,38,"rgb(116,217,0)",37.496156,127.122124
송파구,서울1001C2,45,23,"rgb(116,217,0)",37.542946,127.10197
송파구,한촌설렁탕 앞,29,21,"rgb(0,201,250)",37.53495,127.134577
송파구,자양사거리 제일경희한의원앞,44,23,"rgb(116,217,0)",37.5360,127.0838
송파구,서울추가61,77,55,"rgb(116,217,0)",37.5098,127.0417
송파구,암사역사거리기업은행건너편,32,23,"rgb(116,217,0)",37.549845,127.127795
송파구,천호1동주민센터,36,26,"rgb(116,217,0)",37.544992,127.136785
송파구,쌍용 아파트2치 입구,60,35,"rgb(116,217,0)",37.501284,127.122483
강동구,서울추가59,85,62,"rgb(255,189,0)",37.545677,127.133708
강동구,천호1동주민센터,36,26,"rgb(116,217,0)",37.544992,127.136785
강동구,알레르망천호점 앞,51,37,"rgb(116,217,0)",37.544809,127.125419
강동구,천호1동주민센터,31,22,"rgb(116,217,0)",37.544984,127.13679
강동구,서암빌딩앞,82,59,"rgb(255,189,0)",37.53782,127.140214
강동구,알레르망천호점 앞,51,37,"rgb(116,217,0)",37.544809,127.125419
강동구,길동자치회관앞,59,43,"rgb(116,217,0)",37.534456,127.142895
강동구,한촌설렁탕 앞,29,21,"rgb(0,201,250)",37.53495,127.134577
강동구,서울85,54,39,"rgb(116,217,0)",37.542426,127.141644
강동구,5층옥상,51,37,"rgb(116,217,0)",37.53396111,127.1377
강동구,상가 건너편 ,62,36,"rgb(116,217,0)",37.518896,127.105049
강동구,서울1013C2,96,56,"rgb(255,189,0)",37.537753,127.125777
강동구,서울87,96,56,"rgb(255,189,0)",37.514044,127.100068
강동구,쌍용 아파트2치 입구,60,35,"rgb(116,217,0)",37.501284,127.122483
강동구,서울1056_C2,96,56,"rgb(255,189,0)",37.5272,127.107809
강동구,못된 강아지 앞,85,50,"rgb(255,189,0)",37.5068,127.1054
강동구,한촌설렁탕 앞,29,21,"rgb(0,201,250)",37.53495,127.134577
